,assists,clean_sheets,creativity,goals_scored,influence,kickoff_time,opponent_team,full,team,total_points,round
22029,1,1,11.0,0,19.0,2020-06-28 15:30:00,Watford,William Smallbone,Southampton,6,32
22030,0,0,0.0,0,0.0,2020-07-05 18:00:00,Man City,William Smallbone,Southampton,1,33
22031,0,0,0.3,0,0.0,2020-07-09 17:00:00,Everton,William Smallbone,Southampton,1,34
22032,0,0,1.8,0,0.8,2020-07-13 19:00:00,Man Utd,William Smallbone,Southampton,1,35
22033,0,0,17.4,0,4.8,2020-07-16 19:15:00,Brighton,William Smallbone,Southampton,2,36
22034,0,0,0.0,0,0.0,2020-07-19 13:00:00,Bournemouth,William Smallbone,Southampton,0,37
22035,1,1,12.4,0,22.2,2020-07-26 15:00:00,Sheffield United,William Smallbone,Southampton,7,38
22036,0,0,0.0,0,0.0,2019-08-11 15:30:00,Man Utd,Willian Borges Da Silva,Chelsea,0,1
22037,0,0,1.0,0,0.2,2019-08-18 15:30:00,Leicester,Willian Borges Da Silva,Chelsea,1,2
22038,0,0,0.3,0,0.0,2019-08-24 11:30:00,Norwich,Willian Borges Da Silva,Chelsea,1,3
22039,0,0,2.8,0,4.2,2019-08-31 14:00:00,Sheffield United,Willian Borges Da Silva,Chelsea,1,4
22040,0,0,6.4,0,9.6,2019-09-14 14:00:00,Wolves,Willian Borges Da Silva,Chelsea,2,5
22041,0,0,9.6,0,7.6,2019-09-22 15:30:00,Liverpool,Willian Borges Da Silva,Chelsea,2,6
22042,0,1,14.2,1,47.4,2019-09-28 14:00:00,Brighton,Willian Borges Da Silva,Chelsea,10,7
22043,1,0,41.8,0,27.2,2019-10-06 13:00:00,Southampton,Willian Borges Da Silva,Chelsea,8,8
22044,0,1,44.8,0,16.2,2019-10-19 14:00:00,Newcastle United,Willian Borges Da Silva,Chelsea,3,9
22045,1,1,35.3,1,60.0,2019-10-26 16:30:00,Burnley,Willian Borges Da Silva,Chelsea,12,10
22046,0,0,54.1,0,21.6,2019-11-02 17:30:00,Watford,Willian Borges Da Silva,Chelsea,2,11
22047,1,1,56.3,0,31.6,2019-11-09 12:30:00,Crystal Palace,Willian Borges Da Silva,Chelsea,7,12
22048,0,0,14.2,0,1.8,2019-11-23 17:30:00,Man City,Willian Borges Da Silva,Chelsea,2,13
22049,0,0,7.5,0,6.0,2019-11-30 15:00:00,West Ham,Willian Borges Da Silva,Chelsea,1,14
22050,0,0,42.2,0,21.0,2019-12-04 19:30:00,Aston Villa,Willian Borges Da Silva,Chelsea,2,15
22051,0,0,21.6,0,12.8,2019-12-07 12:30:00,Everton,Willian Borges Da Silva,Chelsea,2,16
22052,0,1,47.7,0,14.8,2019-12-14 15:00:00,Bournemouth,Willian Borges Da Silva,Chelsea,3,17
22053,0,1,70.3,2,87.2,2019-12-22 16:30:00,Tottenham,Willian Borges Da Silva,Chelsea,16,18
22054,0,0,32.9,0,7.8,2019-12-26 15:00:00,Southampton,Willian Borges Da Silva,Chelsea,2,19
22055,1,0,91.8,0,39.4,2019-12-29 14:00:00,Arsenal,Willian Borges Da Silva,Chelsea,7,20
22056,0,0,17.4,0,8.2,2020-01-01 12:30:00,Brighton,Willian Borges Da Silva,Chelsea,2,21
22057,1,1,33.1,0,18.0,2020-01-11 15:00:00,Burnley,Willian Borges Da Silva,Chelsea,6,22
22058,0,0,58.7,0,21.4,2020-01-18 17:30:00,Newcastle United,Willian Borges Da Silva,Chelsea,2,23
22059,0,0,10.9,0,10.4,2020-01-21 20:15:00,Arsenal,Willian Borges Da Silva,Chelsea,2,24
22060,0,0,1.7,0,4.4,2020-02-01 12:30:00,Leicester,Willian Borges Da Silva,Chelsea,1,25
22061,0,0,19.9,0,9.4,2020-02-17 20:00:00,Man Utd,Willian Borges Da Silva,Chelsea,1,26
22062,0,0,1.6,0,8.0,2020-02-22 12:30:00,Tottenham,Willian Borges Da Silva,Chelsea,1,27
22063,0,0,8.8,0,1.8,2020-02-29 15:00:00,Bournemouth,Willian Borges Da Silva,Chelsea,1,28
22064,1,1,45.8,1,63.4,2020-03-08 14:00:00,Everton,Willian Borges Da Silva,Chelsea,13,29
22065,0,0,74.2,0,16.0,2020-06-21 15:15:00,Aston Villa,Willian Borges Da Silva,Chelsea,2,30
22066,0,0,40.5,1,40.2,2020-06-25 19:15:00,Man City,Willian Borges Da Silva,Chelsea,10,31
22067,0,0,35.8,2,77.8,2020-07-01 19:15:00,West Ham,Willian Borges Da Silva,Chelsea,14,32
22068,0,1,26.4,1,48.2,2020-07-04 19:00:00,Watford,Willian Borges Da Silva,Chelsea,9,33
22069,2,0,64.5,0,56.0,2020-07-07 17:00:00,Crystal Palace,Willian Borges Da Silva,Chelsea,11,34
22070,0,0,37.7,0,7.0,2020-07-11 16:30:00,Sheffield United,Willian Borges Da Silva,Chelsea,2,35
22071,0,1,103.8,0,24.8,2020-07-14 19:15:00,Norwich,Willian Borges Da Silva,Chelsea,3,36
22072,1,0,2.1,0,3.4,2020-07-22 19:15:00,Liverpool,Willian Borges Da Silva,Chelsea,4,37
22073,0,0,0.0,0,0.0,2020-07-26 15:00:00,Wolves,Willian Borges Da Silva,Chelsea,0,38
22074,0,1,0.3,0,25.2,2019-08-11 13:00:00,Leicester,Willy Boly,Wolves,9,1
22075,0,0,0.3,0,12.8,2019-08-19 19:00:00,Man Utd,Willy Boly,Wolves,2,2
22076,0,0,21.8,0,28.8,2019-08-25 15:30:00,Burnley,Willy Boly,Wolves,4,3
22077,1,0,20.8,0,38.2,2019-09-01 13:00:00,Everton,Willy Boly,Wolves,1,4
22078,0,0,0.0,0,0.0,2019-09-14 14:00:00,Chelsea,Willy Boly,Wolves,0,5
22079,0,0,1.2,0,26.4,2019-09-22 13:00:00,Crystal Palace,Willy Boly,Wolves,2,6
22080,0,1,10.8,0,35.0,2019-09-28 14:00:00,Watford,Willy Boly,Wolves,7,7
22081,0,1,0.3,0,36.6,2019-10-06 13:00:00,Man City,Willy Boly,Wolves,7,8
22082,0,0,0.5,0,12.0,2019-10-19 14:00:00,Southampton,Willy Boly,Wolves,2,9
22083,0,0,0.0,0,0.0,2019-10-27 14:00:00,Newcastle United,Willy Boly,Wolves,0,10
22084,0,0,0.0,0,0.0,2019-11-02 15:00:00,Arsenal,Willy Boly,Wolves,0,11
22085,0,0,0.0,0,0.0,2019-11-10 14:00:00,Aston Villa,Willy Boly,Wolves,0,12
22086,0,0,0.0,0,0.0,2019-11-23 15:00:00,Bournemouth,Willy Boly,Wolves,0,13
22087,0,0,0.0,0,0.0,2019-12-01 14:00:00,Sheffield United,Willy Boly,Wolves,0,14
22088,0,0,0.0,0,0.0,2019-12-04 19:30:00,West Ham,Willy Boly,Wolves,0,15
22089,0,0,0.0,0,0.0,2019-12-08 16:30:00,Brighton,Willy Boly,Wolves,0,16
22090,0,0,0.0,0,0.0,2019-12-15 14:00:00,Tottenham,Willy Boly,Wolves,0,17
22091,0,0,0.0,0,0.0,2019-12-21 15:00:00,Norwich,Willy Boly,Wolves,0,18
22092,0,0,0.0,0,0.0,2019-12-27 19:45:00,Man City,Willy Boly,Wolves,0,19
22093,0,0,0.0,0,0.0,2019-12-29 16:30:00,Liverpool,Willy Boly,Wolves,0,20
22094,0,0,0.0,0,0.0,2020-01-01 15:00:00,Watford,Willy Boly,Wolves,0,21
22095,0,0,0.0,0,0.0,2020-01-11 15:00:00,Newcastle United,Willy Boly,Wolves,0,22
22096,0,0,0.0,0,0.0,2020-01-18 15:00:00,Southampton,Willy Boly,Wolves,0,23
22097,0,0,0.0,0,0.0,2020-01-23 20:00:00,Liverpool,Willy Boly,Wolves,0,24
22098,0,1,0.3,0,16.0,2020-02-01 17:30:00,Man Utd,Willy Boly,Wolves,6,25
22099,0,1,0.6,0,15.0,2020-02-14 20:00:00,Leicester,Willy Boly,Wolves,6,26
22100,0,1,0.3,0,13.0,2020-02-23 14:00:00,Norwich,Willy Boly,Wolves,6,27
22101,0,0,0.6,0,17.8,2020-03-01 14:00:00,Tottenham,Willy Boly,Wolves,0,28
22102,0,1,0.4,0,20.6,2020-03-07 15:00:00,Brighton,Willy Boly,Wolves,8,29
22103,0,1,0.9,0,26.6,2020-06-20 16:30:00,West Ham,Willy Boly,Wolves,6,30
22104,0,1,1.1,0,25.4,2020-06-24 17:00:00,Bournemouth,Willy Boly,Wolves,7,31
22105,0,1,1.0,0,12.2,2020-06-27 11:30:00,Aston Villa,Willy Boly,Wolves,6,32
22106,0,0,11.0,0,15.0,2020-07-04 16:30:00,Arsenal,Willy Boly,Wolves,1,33
22107,0,0,0.4,0,19.4,2020-07-08 17:00:00,Sheffield United,Willy Boly,Wolves,2,34
22108,0,1,10.8,0,21.0,2020-07-12 11:00:00,Everton,Willy Boly,Wolves,6,35
22109,0,0,0.4,0,22.0,2020-07-15 17:00:00,Burnley,Willy Boly,Wolves,2,36
22110,0,1,0.8,0,12.6,2020-07-20 19:15:00,Crystal Palace,Willy Boly,Wolves,6,37
22111,0,0,1.2,0,25.4,2020-07-26 15:00:00,Chelsea,Willy Boly,Wolves,1,38
22112,0,0,0.0,0,0.0,2019-08-11 15:30:00,Man Utd,Willy Caballero,Chelsea,0,1
22113,0,0,0.0,0,0.0,2019-08-18 15:30:00,Leicester,Willy Caballero,Chelsea,0,2
22114,0,0,0.0,0,0.0,2019-08-24 11:30:00,Norwich,Willy Caballero,Chelsea,0,3
22115,0,0,0.0,0,0.0,2019-08-31 14:00:00,Sheffield United,Willy Caballero,Chelsea,0,4
22116,0,0,0.0,0,0.0,2019-09-14 14:00:00,Wolves,Willy Caballero,Chelsea,0,5
22117,0,0,0.0,0,0.0,2019-09-22 15:30:00,Liverpool,Willy Caballero,Chelsea,0,6
22118,0,0,0.0,0,0.0,2019-09-28 14:00:00,Brighton,Willy Caballero,Chelsea,0,7
22119,0,0,0.0,0,0.0,2019-10-06 13:00:00,Southampton,Willy Caballero,Chelsea,0,8
22120,0,0,0.0,0,0.0,2019-10-19 14:00:00,Newcastle United,Willy Caballero,Chelsea,0,9
22121,0,0,0.0,0,0.0,2019-10-26 16:30:00,Burnley,Willy Caballero,Chelsea,0,10
22122,0,0,0.0,0,0.0,2019-11-02 17:30:00,Watford,Willy Caballero,Chelsea,0,11
22123,0,0,0.0,0,0.0,2019-11-09 12:30:00,Crystal Palace,Willy Caballero,Chelsea,0,12
22124,0,0,0.0,0,0.0,2019-11-23 17:30:00,Man City,Willy Caballero,Chelsea,0,13
22125,0,0,0.0,0,0.0,2019-11-30 15:00:00,West Ham,Willy Caballero,Chelsea,0,14
22126,0,0,0.0,0,0.0,2019-12-04 19:30:00,Aston Villa,Willy Caballero,Chelsea,0,15
22127,0,0,0.0,0,0.0,2019-12-07 12:30:00,Everton,Willy Caballero,Chelsea,0,16
22128,0,0,0.0,0,0.0,2019-12-14 15:00:00,Bournemouth,Willy Caballero,Chelsea,0,17
22129,0,0,0.0,0,0.0,2019-12-22 16:30:00,Tottenham,Willy Caballero,Chelsea,0,18
22130,0,0,0.0,0,0.0,2019-12-26 15:00:00,Southampton,Willy Caballero,Chelsea,0,19
22131,0,0,0.0,0,0.0,2019-12-29 14:00:00,Arsenal,Willy Caballero,Chelsea,0,20
22132,0,0,0.0,0,0.0,2020-01-01 12:30:00,Brighton,Willy Caballero,Chelsea,0,21
22133,0,0,0.0,0,0.0,2020-01-11 15:00:00,Burnley,Willy Caballero,Chelsea,0,22
22134,0,0,0.0,0,0.0,2020-01-18 17:30:00,Newcastle United,Willy Caballero,Chelsea,0,23
22135,0,0,0.0,0,0.0,2020-01-21 20:15:00,Arsenal,Willy Caballero,Chelsea,0,24
22136,0,0,0.0,0,17.2,2020-02-01 12:30:00,Leicester,Willy Caballero,Chelsea,1,25
22137,0,0,0.0,0,12.0,2020-02-17 20:00:00,Man Utd,Willy Caballero,Chelsea,1,26
22138,0,0,0.0,0,23.0,2020-02-22 12:30:00,Tottenham,Willy Caballero,Chelsea,3,27
22139,0,0,0.0,0,27.8,2020-02-29 15:00:00,Bournemouth,Willy Caballero,Chelsea,2,28
22140,0,0,0.0,0,0.0,2020-03-08 14:00:00,Everton,Willy Caballero,Chelsea,0,29
22141,0,0,0.0,0,0.0,2020-06-21 15:15:00,Aston Villa,Willy Caballero,Chelsea,0,30
22142,0,0,0.0,0,0.0,2020-06-25 19:15:00,Man City,Willy Caballero,Chelsea,0,31
22143,0,0,0.0,0,0.0,2020-07-01 19:15:00,West Ham,Willy Caballero,Chelsea,0,32
22144,0,0,0.0,0,0.0,2020-07-04 19:00:00,Watford,Willy Caballero,Chelsea,0,33
22145,0,0,0.0,0,0.0,2020-07-07 17:00:00,Crystal Palace,Willy Caballero,Chelsea,0,34
22146,0,0,0.0,0,0.0,2020-07-11 16:30:00,Sheffield United,Willy Caballero,Chelsea,0,35
22147,0,0,0.0,0,0.0,2020-07-14 19:15:00,Norwich,Willy Caballero,Chelsea,0,36
22148,0,0,0.0,0,0.0,2020-07-22 19:15:00,Liverpool,Willy Caballero,Chelsea,0,37
22149,0,1,0.0,0,10.2,2020-07-26 15:00:00,Wolves,Willy Caballero,Chelsea,6,38
22150,0,0,0.0,0,0.0,2019-08-10 11:30:00,Man City,Winston Reid,West Ham,0,1
22151,0,0,0.0,0,0.0,2019-08-17 14:00:00,Brighton,Winston Reid,West Ham,0,2
22152,0,0,0.0,0,0.0,2019-08-24 14:00:00,Watford,Winston Reid,West Ham,0,3
22153,0,0,0.0,0,0.0,2019-08-31 14:00:00,Norwich,Winston Reid,West Ham,0,4
22154,0,0,0.0,0,0.0,2019-09-16 19:00:00,Aston Villa,Winston Reid,West Ham,0,5
22155,0,0,0.0,0,0.0,2019-09-22 13:00:00,Man Utd,Winston Reid,West Ham,0,6
22156,0,0,0.0,0,0.0,2019-09-28 14:00:00,Bournemouth,Winston Reid,West Ham,0,7
22157,0,0,0.0,0,0.0,2019-10-05 16:30:00,Crystal Palace,Winston Reid,West Ham,0,8
22158,0,0,0.0,0,0.0,2019-10-19 11:30:00,Everton,Winston Reid,West Ham,0,9
22159,0,0,0.0,0,0.0,2019-10-26 14:00:00,Sheffield United,Winston Reid,West Ham,0,10
22160,0,0,0.0,0,0.0,2019-11-02 15:00:00,Newcastle United,Winston Reid,West Ham,0,11
22161,0,0,0.0,0,0.0,2019-11-09 15:00:00,Burnley,Winston Reid,West Ham,0,12
22162,0,0,0.0,0,0.0,2019-11-23 12:30:00,Tottenham,Winston Reid,West Ham,0,13
22163,0,0,0.0,0,0.0,2019-11-30 15:00:00,Chelsea,Winston Reid,West Ham,0,14
22164,0,0,0.0,0,0.0,2019-12-04 19:30:00,Wolves,Winston Reid,West Ham,0,15
22165,0,0,0.0,0,0.0,2019-12-09 20:00:00,Arsenal,Winston Reid,West Ham,0,16
22166,0,0,0.0,0,0.0,2019-12-14 17:30:00,Southampton,Winston Reid,West Ham,0,17
22167,0,0,0.0,0,0.0,2019-12-26 15:00:00,Crystal Palace,Winston Reid,West Ham,0,19
22168,0,0,0.0,0,0.0,2019-12-28 17:30:00,Leicester,Winston Reid,West Ham,0,20
22169,0,0,0.0,0,0.0,2020-01-01 17:30:00,Bournemouth,Winston Reid,West Ham,0,21
22170,0,0,0.0,0,0.0,2020-01-10 20:00:00,Sheffield United,Winston Reid,West Ham,0,22
22171,0,0,0.0,0,0.0,2020-01-18 15:00:00,Everton,Winston Reid,West Ham,0,23
22172,0,0,0.0,0,0.0,2020-01-22 19:30:00,Leicester,Winston Reid,West Ham,0,24
22173,0,0,0.0,0,0.0,2020-01-29 19:45:00,Liverpool,Winston Reid,West Ham,0,24
22174,0,0,0.0,0,0.0,2020-02-01 15:00:00,Brighton,Winston Reid,West Ham,0,25
22175,0,0,0.0,0,0.0,2020-02-19 19:30:00,Man City,Winston Reid,West Ham,0,26
22176,0,0,0.0,0,0.0,2020-02-24 20:00:00,Liverpool,Winston Reid,West Ham,0,27
22177,0,0,0.0,0,0.0,2020-02-29 15:00:00,Southampton,Winston Reid,West Ham,0,28
22178,0,0,0.0,0,0.0,2020-03-07 15:00:00,Arsenal,Winston Reid,West Ham,0,29
22179,0,0,0.0,0,0.0,2020-06-20 16:30:00,Wolves,Winston Reid,West Ham,0,30
22180,0,0,0.0,0,0.0,2020-06-23 19:15:00,Tottenham,Winston Reid,West Ham,0,31
22181,0,0,0.0,0,0.0,2020-07-01 19:15:00,Chelsea,Winston Reid,West Ham,0,32
22182,0,0,0.0,0,0.0,2020-07-05 13:15:00,Newcastle United,Winston Reid,West Ham,0,33
22183,0,0,0.0,0,0.0,2020-07-08 17:00:00,Burnley,Winston Reid,West Ham,0,34
22184,0,0,0.0,0,0.0,2020-07-11 11:30:00,Norwich,Winston Reid,West Ham,0,35
22185,0,0,0.0,0,0.0,2020-07-17 19:00:00,Watford,Winston Reid,West Ham,0,36
22186,0,0,0.0,0,0.0,2020-07-22 17:00:00,Man Utd,Winston Reid,West Ham,0,37
22187,0,0,0.0,0,0.0,2020-07-26 15:00:00,Aston Villa,Winston Reid,West Ham,0,38
22188,0,0,0.0,0,0.0,2019-08-09 19:00:00,Norwich,Xherdan Shaqiri,Liverpool,0,1
22189,0,0,0.0,0,0.0,2019-08-17 14:00:00,Southampton,Xherdan Shaqiri,Liverpool,0,2
22190,0,0,0.0,0,0.0,2019-08-24 16:30:00,Arsenal,Xherdan Shaqiri,Liverpool,0,3
22191,0,0,0.2,0,0.2,2019-08-31 16:30:00,Burnley,Xherdan Shaqiri,Liverpool,1,4
22192,0,0,1.3,0,1.6,2019-09-14 11:30:00,Newcastle United,Xherdan Shaqiri,Liverpool,1,5
22193,0,0,0.0,0,0.0,2019-09-22 15:30:00,Chelsea,Xherdan Shaqiri,Liverpool,0,6
22194,0,0,0.0,0,0.0,2019-09-28 11:30:00,Sheffield United,Xherdan Shaqiri,Liverpool,0,7
22195,0,0,0.0,0,0.0,2019-10-05 14:00:00,Leicester,Xherdan Shaqiri,Liverpool,0,8
22196,0,0,0.0,0,0.0,2019-10-20 15:30:00,Man Utd,Xherdan Shaqiri,Liverpool,0,9
22197,0,0,0.0,0,0.0,2019-10-27 16:30:00,Tottenham,Xherdan Shaqiri,Liverpool,0,10
22198,0,0,0.0,0,0.0,2019-11-02 15:00:00,Aston Villa,Xherdan Shaqiri,Liverpool,0,11
22199,0,0,0.0,0,0.0,2019-11-10 16:30:00,Man City,Xherdan Shaqiri,Liverpool,0,12
22200,0,0,0.0,0,0.0,2019-11-23 15:00:00,Crystal Palace,Xherdan Shaqiri,Liverpool,0,13
22201,0,0,0.0,0,0.0,2019-11-30 15:00:00,Brighton,Xherdan Shaqiri,Liverpool,0,14
22202,0,0,16.8,1,39.8,2019-12-04 20:15:00,Everton,Xherdan Shaqiri,Liverpool,7,15
22203,0,0,10.6,0,2.2,2019-12-07 15:00:00,Bournemouth,Xherdan Shaqiri,Liverpool,1,16
22204,0,1,3.3,0,0.0,2019-12-14 12:30:00,Watford,Xherdan Shaqiri,Liverpool,3,17
22205,0,0,0.0,0,0.0,2019-12-26 20:00:00,Leicester,Xherdan Shaqiri,Liverpool,0,19
22206,0,0,0.0,0,0.0,2019-12-29 16:30:00,Wolves,Xherdan Shaqiri,Liverpool,0,20
22207,0,0,0.0,0,0.0,2020-01-02 20:00:00,Sheffield United,Xherdan Shaqiri,Liverpool,0,21
22208,0,0,14.5,0,4.0,2020-01-11 17:30:00,Tottenham,Xherdan Shaqiri,Liverpool,1,22
22209,0,0,0.0,0,0.0,2020-01-19 16:30:00,Man Utd,Xherdan Shaqiri,Liverpool,0,23
22210,0,0,0.0,0,0.0,2020-01-23 20:00:00,Wolves,Xherdan Shaqiri,Liverpool,0,24
22211,0,0,0.0,0,0.0,2020-01-29 19:45:00,West Ham,Xherdan Shaqiri,Liverpool,0,24
22212,0,0,0.0,0,0.0,2020-02-01 15:00:00,Southampton,Xherdan Shaqiri,Liverpool,0,25
22213,0,0,0.0,0,0.0,2020-02-15 17:30:00,Norwich,Xherdan Shaqiri,Liverpool,0,26
22214,0,0,0.0,0,0.0,2020-02-24 20:00:00,West Ham,Xherdan Shaqiri,Liverpool,0,27
22215,0,0,0.0,0,0.0,2020-02-29 17:30:00,Watford,Xherdan Shaqiri,Liverpool,0,28
22216,0,0,0.0,0,0.0,2020-03-07 12:30:00,Bournemouth,Xherdan Shaqiri,Liverpool,0,29
22217,0,0,0.0,0,0.0,2020-06-21 18:00:00,Everton,Xherdan Shaqiri,Liverpool,0,30
22218,0,0,0.0,0,0.0,2020-06-24 19:15:00,Crystal Palace,Xherdan Shaqiri,Liverpool,0,31
22219,0,0,0.0,0,0.0,2020-07-02 19:15:00,Man City,Xherdan Shaqiri,Liverpool,0,32
22220,0,0,0.0,0,0.0,2020-07-05 15:30:00,Aston Villa,Xherdan Shaqiri,Liverpool,0,33
22221,0,0,0.0,0,0.0,2020-07-08 19:15:00,Brighton,Xherdan Shaqiri,Liverpool,0,34
22222,0,0,0.0,0,0.0,2020-07-11 14:00:00,Burnley,Xherdan Shaqiri,Liverpool,0,35
22223,0,0,4.9,0,0.0,2020-07-15 19:15:00,Arsenal,Xherdan Shaqiri,Liverpool,1,36
22224,0,0,0.0,0,0.0,2020-07-22 19:15:00,Chelsea,Xherdan Shaqiri,Liverpool,0,37
22225,0,0,0.0,0,0.0,2020-07-26 15:00:00,Newcastle United,Xherdan Shaqiri,Liverpool,0,38
22226,0,0,15.2,0,7.8,2019-08-10 14:00:00,Burnley,Yan Valery,Southampton,1,1
22227,0,0,16.1,0,21.0,2019-08-17 14:00:00,Liverpool,Yan Valery,Southampton,1,2
22228,0,0,1.1,0,6.0,2019-08-24 14:00:00,Brighton,Yan Valery,Southampton,1,3
22229,0,0,0.0,0,0.0,2019-08-31 11:30:00,Man Utd,Yan Valery,Southampton,0,4
22230,0,0,0.0,0,0.0,2019-09-14 14:00:00,Sheffield United,Yan Valery,Southampton,0,5
22231,0,0,0.0,0,0.0,2019-09-20 19:00:00,Bournemouth,Yan Valery,Southampton,0,6
22232,0,0,0.0,0,0.0,2019-09-28 14:00:00,Tottenham,Yan Valery,Southampton,0,7
22233,1,0,1.0,0,20.4,2019-10-06 13:00:00,Chelsea,Yan Valery,Southampton,3,8
22234,0,0,0.8,0,6.6,2019-10-19 14:00:00,Wolves,Yan Valery,Southampton,1,9
22235,0,0,0.5,0,7.6,2019-10-25 19:00:00,Leicester,Yan Valery,Southampton,-1,10
22236,0,0,4.1,0,8.6,2019-11-02 15:00:00,Man City,Yan Valery,Southampton,2,11
22237,0,0,0.0,0,0.0,2019-11-09 15:00:00,Everton,Yan Valery,Southampton,0,12
22238,0,0,0.0,0,0.0,2019-11-23 15:00:00,Arsenal,Yan Valery,Southampton,0,13
22239,0,0,0.7,0,8.4,2019-11-30 17:30:00,Watford,Yan Valery,Southampton,1,14
22240,0,0,0.0,0,0.0,2019-12-04 19:30:00,Norwich,Yan Valery,Southampton,0,15
22241,0,0,0.0,0,0.0,2019-12-08 14:00:00,Newcastle United,Yan Valery,Southampton,0,16
22242,0,0,0.0,0,0.0,2019-12-14 17:30:00,West Ham,Yan Valery,Southampton,0,17
22243,0,0,0.0,0,0.0,2019-12-21 15:00:00,Aston Villa,Yan Valery,Southampton,0,18
22244,0,0,0.0,0,0.0,2019-12-26 15:00:00,Chelsea,Yan Valery,Southampton,0,19
22245,0,0,0.0,0,0.0,2019-12-28 15:00:00,Crystal Palace,Yan Valery,Southampton,0,20
22246,0,0,0.0,0,0.0,2020-01-01 15:00:00,Tottenham,Yan Valery,Southampton,0,21
22247,0,0,0.0,0,0.0,2020-01-11 15:00:00,Leicester,Yan Valery,Southampton,0,22
22248,0,0,0.0,0,0.0,2020-01-18 15:00:00,Wolves,Yan Valery,Southampton,0,23
22249,0,0,0.0,0,0.0,2020-01-21 19:30:00,Crystal Palace,Yan Valery,Southampton,0,24
22250,0,0,0.0,0,0.0,2020-02-01 15:00:00,Liverpool,Yan Valery,Southampton,0,25
22251,0,0,0.0,0,0.0,2020-02-15 12:30:00,Burnley,Yan Valery,Southampton,0,26
22252,0,0,0.0,0,0.0,2020-02-22 15:00:00,Aston Villa,Yan Valery,Southampton,0,27
22253,0,0,0.0,0,0.0,2020-02-29 15:00:00,West Ham,Yan Valery,Southampton,0,28
22254,0,0,1.9,0,12.8,2020-03-07 15:00:00,Newcastle United,Yan Valery,Southampton,2,29
22255,0,1,2.2,0,9.6,2020-06-19 17:00:00,Norwich,Yan Valery,Southampton,6,30
22256,0,0,0.6,0,3.2,2020-06-25 17:00:00,Arsenal,Yan Valery,Southampton,1,31
22257,0,0,0.0,0,0.0,2020-06-28 15:30:00,Watford,Yan Valery,Southampton,0,32
22258,0,0,0.0,0,0.0,2020-07-05 18:00:00,Man City,Yan Valery,Southampton,0,33
22259,0,0,0.0,0,0.0,2020-07-09 17:00:00,Everton,Yan Valery,Southampton,0,34
22260,0,0,0.0,0,0.0,2020-07-13 19:00:00,Man Utd,Yan Valery,Southampton,0,35
22261,0,0,0.0,0,0.0,2020-07-16 19:15:00,Brighton,Yan Valery,Southampton,0,36
22262,0,0,0.0,0,0.0,2020-07-19 13:00:00,Bournemouth,Yan Valery,Southampton,0,37
22263,0,0,0.0,0,0.0,2020-07-26 15:00:00,Sheffield United,Yan Valery,Southampton,0,38
22264,0,1,0.8,0,19.6,2019-08-10 14:00:00,Crystal Palace,Yerry Mina,Everton,9,1
22265,0,1,0.1,0,20.4,2019-08-17 14:00:00,Watford,Yerry Mina,Everton,7,2
22266,0,0,1.8,0,16.4,2019-08-23 19:00:00,Aston Villa,Yerry Mina,Everton,1,3
22267,0,0,0.3,0,24.6,2019-09-01 13:00:00,Wolves,Yerry Mina,Everton,1,4
22268,0,0,0.5,0,14.6,2019-09-15 13:00:00,Bournemouth,Yerry Mina,Everton,1,5
22269,0,0,0.8,0,9.8,2019-09-21 14:00:00,Sheffield United,Yerry Mina,Everton,-1,6
22270,0,0,0.7,0,33.4,2019-09-28 16:30:00,Man City,Yerry Mina,Everton,0,7
22271,0,0,0.4,0,17.4,2019-10-05 14:00:00,Burnley,Yerry Mina,Everton,2,8
22272,0,1,0.3,0,16.2,2019-10-19 11:30:00,West Ham,Yerry Mina,Everton,6,9
22273,0,0,0.0,0,0.0,2019-10-26 14:00:00,Brighton,Yerry Mina,Everton,0,10
22274,0,0,1.0,0,6.2,2019-11-03 16:30:00,Tottenham,Yerry Mina,Everton,2,11
22275,0,0,0.3,0,13.8,2019-11-09 15:00:00,Southampton,Yerry Mina,Everton,2,12
22276,0,0,14.0,0,12.0,2019-11-23 15:00:00,Norwich,Yerry Mina,Everton,1,13
22277,0,0,10.1,0,27.0,2019-12-01 16:30:00,Leicester,Yerry Mina,Everton,1,14
22278,0,0,10.4,0,27.0,2019-12-04 20:15:00,Liverpool,Yerry Mina,Everton,0,15
22279,0,0,0.0,0,0.0,2019-12-07 12:30:00,Chelsea,Yerry Mina,Everton,0,16
22280,0,0,0.0,0,22.8,2019-12-15 14:00:00,Man Utd,Yerry Mina,Everton,2,17
22281,0,1,10.8,0,12.2,2019-12-21 12:30:00,Arsenal,Yerry Mina,Everton,6,18
22282,0,1,10.2,0,12.0,2019-12-26 15:00:00,Burnley,Yerry Mina,Everton,7,19
22283,0,0,0.1,0,3.2,2019-12-28 15:00:00,Newcastle United,Yerry Mina,Everton,1,20
22284,0,0,0.3,0,11.4,2020-01-01 17:30:00,Man City,Yerry Mina,Everton,0,21
22285,0,0,0.0,0,5.0,2020-01-11 15:00:00,Brighton,Yerry Mina,Everton,1,22
22286,0,0,0.3,0,27.4,2020-01-18 15:00:00,West Ham,Yerry Mina,Everton,2,23
22287,0,0,1.0,0,11.4,2020-01-21 19:30:00,Newcastle United,Yerry Mina,Everton,1,24
